"ID","From","Genero","age","playBefore","Session","Trial","Stimulus_Number","CrucesColisiones","x_Cursor","y_Cursor","x_start_green","y_start_green","x_start_red","y_start_red","vel_x_green","vel_y_green","vel_x_red","vel_y_red","x_Collision","y_Collision","x_Desap","y_Desap","x_desap_green","y_desap_green","x_desap_red","y_desap_red","Timeout","Score","Cumulative_Score","Error","Distancia","r","Tiempo_respuesta","stimulus","Distancia_signo","Dist_Collision_DissapRed","dd","Distancia.t","Error.t","cut","Inside","distance"
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,9,"18","Cruce",-0.0889552392473814,-0.777460128512655,2.40648528644422,-0.226634403650628,2.66851288979541,1.78487097545539,-6.92305960328117,1.03501001416237,-4.88751305135205,-5.01120905299943,0.92297251431254,-0.00484654347297697,NA,NA,0.533963561058044,0.053311038762331,1.34655952453613,0.429459929466248,0,8.89224116168035,0,0.184986685741351,1.27315730772466,1.25964656007593,729,"018",1.27315730772466,0.606669652831811,1.87546225325711,0.734055048222188,0.200384009515543,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,10,"24","Cruce",-0.19438367094798,1.34079762330952,-2.34303784200961,-1.03443097286775,2.66237602230832,-1.49890190575952,6.4904958923438,2.62172902327228,-4.9284645708089,4.97093924467816,0.902210104162288,0.276433538768396,NA,NA,-0.56278920173645,-0.315328419208527,1.31057250499725,-0.135444894433022,0,10.3622406350291,0,0.0294465720090361,1.52819789689413,1.52791417019039,742,"024",1.52819789689413,0.580003184605179,2.10812358810069,1.02188252477551,-1.16915501880567,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,11,"20","Cruce",-2.91575506421971,1.08423845461056,-1.50135963915653,-1.621974502365,3.34824734061273,0.979930258786296,4.69923840385097,5.18817486441737,-6.99996577796254,-0.0218885210393226,0.848259562768961,0.972112929843681,NA,NA,-0.230326950550079,-0.218698024749756,1.45491826534271,0.974009811878204,0,9.53035685505434,0,0.123916284138518,3.76568429976398,3.76364490886351,810,"020",3.76568429976398,0.606661668123112,4.37206309508759,2.80713766219624,-0.155622972581797,"[3.6,4)",0,3.6
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,12,"22","Cruce",-2.31613085892255,0.946091209926507,0.426116378568393,1.32236524925395,1.60593093949388,-0.152556643739023,-5.78421343791698,-3.94244529507013,-6.77400883334154,1.76431412333825,-0.813357929556674,0.477555543167496,NA,NA,-1.16041123867035,0.241009667515755,-0.25208243727684,0.331369608640671,0,10.0117421950179,0,0.0746456105653854,1.57411948347646,1.57234861944911,572,"022",1.57411948347646,0.580000435937294,2.15364308416821,1.07294518484134,-0.54355721182024,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,13,"30","Cruce",0.794007876245142,0.446129752974689,-3.04790195478492,1.56787227336325,-2.49277892978582,-1.55102607475632,5.64718912850996,-4.13633351494278,6.35172030991646,2.94204845381491,-0.22430739052994,-0.500294484108138,NA,NA,-1.52047717571259,0.449093818664551,-0.774790287017822,-0.755270957946777,0,6.229587913255,0,0.430787348799965,1.39021035066101,1.32178178198934,793,"030",1.39021035066101,0.606666647786801,1.97597857915005,0.871899029118733,0.940139359553802,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,14,"32","Cruce",-0.154848009060256,1.22238569929462,-1.95368652368112,1.7985728964414,-2.98627124170345,-0.836170410472869,4.53937083195156,-5.32861261962506,5.61485970963347,4.18011368758491,-0.980964202548642,0.65672733509317,NA,NA,-0.725893616676331,0.357311367988586,-1.46758389472961,0.294450312852859,0,10.2984447877672,0,0.0396014617151135,1.00121793338653,1.00043444281213,739,"032",1.00121793338653,0.606665777559281,1.60758812726859,0.439094095872982,-0.989711030101539,"[0.8,1.2)",0,0.8
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,15,"28","Cruce",0.840132815114154,-1.50766699327123,2.61006625226579,1.01991031480309,-2.44496858922595,0.797428997975134,-6.10069492380696,-3.43242209622243,5.61312466284713,-4.18244324759312,-0.440281209637689,-0.696300733308124,NA,NA,0.936728417873383,0.0784462988376617,-0.905371844768524,-0.3497554063797,0,9.62638885640697,0,0.114440760352863,1.51584144374923,1.51151533070545,681,"028",1.51584144374923,0.580002553875698,2.09464692984995,1.00298966101928,-0.228507335271358,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,0,"3","Colision",2.44132712156701,-0.488008758698445,-1.83301137036305,0.731053427803153,2.67107111340137,1.74852986840069,6.89733580974369,-1.19447006141942,-5.71409514479669,-4.04340409509252,0.630322847402556,0.304456977296218,NA,NA,0.0325524732470512,0.407978802919388,1.12554132938385,0.654887855052948,0,0,0,0.471820438417977,1.97680004648105,1.9196676529177,963,"13",1.97680004648105,0.606665595679539,1.74284391746234,1.44945493321914,1.03353328587344,"[1.6,2)",0,1.6
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,1,"1","Colision",-1.07075750945922,1.51841550933188,1.26196936485647,-1.21637629595538,1.70979985621981,1.597225046652,-5.05399313582647,4.8432585500899,-6.30791851164382,-3.03482520921077,-0.543028183652989,0.513358900505294,NA,NA,-0.124268382787704,0.112059861421585,-0.0203730519860983,0.764814555644989,0,9.43609500042812,0,0.360524841147466,1.13518149573621,1.07641017608414,1087,"11",1.13518149573621,0.579998563066727,1.29275748147087,0.584307835373231,0.772705194146154,"[0.8,1.2)",0,0.8
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,2,"16","Colision",0.0889552392473814,1.68945495513118,1.42788127372771,-0.692906521721185,-3.05121188476282,0.395282466676105,-5.63038901681486,4.15917293693477,6.91107182695862,1.11224376942236,-0.582971946563311,0.792512384326946,NA,NA,-0.0735552236437798,0.416206121444702,-1.20826244354248,0.691880583763123,0,0,0,1.12071054173341,1.12071054173341,0,952,"116",1.12071054173341,0.633336375788706,1.63643769907475,0.569985518552901,1.84318834735767,"[0.8,1.2)",0,0.8
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,3,"8","Colision",-2.0789168875962,-1.82343212397764,1.39327164602178,1.08023963924011,1.81214240309901,-1.56924098292494,-5.24851410808677,-4.6317490926446,-6.42135222790303,2.78679664941753,-0.481197678294929,-0.57395646527582,NA,NA,-0.0463211461901665,-0.190183252096176,0.0508559197187424,-0.804859697818756,0,7.34699179764851,0,0.120335960518993,2.02827416624544,2.02470129897341,1067,"18",2.02827416624544,0.579997701683438,2.36080960649294,1.49731423576253,-0.183916029931171,"[2,2.4)",0,2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,4,"5","Colision",2.59288049213662,0.985561851264808,-1.31570317657369,-0.161051250720796,3.05962270738888,-0.413153981983011,6.31928847226579,3.01107841217873,-5.93162400282943,3.71696605971293,0.941185563521231,0.914333896485891,NA,NA,0.417587518692017,0.664844691753387,1.43266463279724,0.60635632276535,0,0,0,0.646185122652014,1.65323003806361,1.52171427870642,1082,"15",1.65323003806361,0.580001604697093,1.22061364612525,1.15093702936188,1.32862138850468,"[1.6,2)",0,1.6
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,5,"12","Colision",-0.965329077758617,-1.54055919438648,1.80328261261498,1.98935113941537,-2.80287481377563,1.82552069769187,-6.35217100678571,-2.9410752286453,6.54506978710798,-2.48234999181951,-0.465349889808491,0.938967129184905,NA,NA,0.0851704329252243,1.19385838508606,-1.03259086608887,1.15410816669464,0,0,0,2.03999082988803,2.52943273831638,1.49548232742465,1008,"112",2.52943273831638,0.606669589803447,2.69550669356343,1.91901635716492,2.70003360054982,"[2.4,2.8)",0,2.4
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,6,"13","Colision",1.83511363928856,-1.24452938434922,-2.01139961963623,1.0887337130447,-1.70142395192792,-1.685683920036,6.20536037958953,-3.23936761720872,5.33742851000624,4.52900175541725,0.204800515931455,-0.0681832931012687,NA,NA,-0.332998991012573,0.212562680244446,-0.257777333259583,-0.460694551467896,0,10.3776567759462,0,0.288352843815725,2.01040070796465,1.98961394346947,1033,"113",2.01040070796465,0.606665768365712,2.2348578630892,1.47535885281678,0.596818104134324,"[2,2.4)",0,2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,7,"4","Colision",-1.53859617513063,1.16975817751022,1.83427772420472,-1.2621635524821,2.17355081910314,0.94184545313455,-5.71733346653721,4.03882384270639,-6.66729813225278,-2.13240137302022,-0.207627085272855,0.180273534198757,NA,NA,0.287873327732086,-0.169758468866348,0.370206892490387,0.365080505609512,0,8.56373166159095,0,0.0402735508115988,1.65848080408126,1.65799174262451,1211,"14",1.65848080408126,0.606667720040968,2.07148142801594,1.15644103229594,-0.97725598452448,"[1.6,2)",0,1.6
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,8,"14","Colision",0.293222825667294,0.669796720558397,2.79984497672555,-1.96978577479369,-1.74018015575833,-1.70789049972175,-6.18846492520911,3.27152898037854,6.52360544574576,2.53822221017708,0.589678932008014,-0.801382567515645,NA,NA,1.12601518630981,-1.08491468429565,0.0242994576692581,-1.02136147022247,0,0,0,1.1620739726409,1.50075138535493,0.949651937688399,1167,"114",1.50075138535493,0.606666850618745,1.71240643659752,0.991031029502543,1.87504274698868,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,9,"2","Colision",0.556793904918792,-1.91553028710035,-2.45613193592083,0.197689758132936,1.98231487106902,0.381147231979663,6.34651124456229,-2.95326853209194,-6.08113981500928,-3.46694945886277,-0.189520777148583,-0.857049003328471,NA,NA,-0.739553332328796,-0.601099252700806,0.337509334087372,-0.556580245494843,0,0,0,0.64480153003375,1.2951325155229,1.12320933918429,1309,"12",1.2951325155229,0.606664827218017,1.37652858255262,0.758617728949908,1.32569621448756,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,10,"10","Colision",0.0560088543409432,0.544806356320442,-3.26041055728071,-1.29588716235114,-2.75044797421212,1.42857652383281,6.44045192820437,2.74236740071213,5.01255669561232,-4.88613092060294,-0.960249154350581,-0.31647023352538,NA,NA,-1.49389231204987,-0.543692708015442,-1.37557768821716,0.088381215929985,0,8.44963294391684,0,0.394309711724916,1.33213276532263,1.2724376431423,805,"110",1.33213276532263,0.580002144107996,1.50258575050275,0.810860153657149,0.854884151214133,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,11,"6","Colision",-0.51066896604978,-1.69186331951664,2.38782951803986,0.780310230344131,2.73082166729146,-1.35135008128721,-5.75336633545711,-3.98732690032167,-6.71374435336161,1.98132197224607,0.333055826805174,-0.643735091199325,NA,NA,0.831681251525879,-0.298167079687119,0.914917230606079,-0.815450847148895,0,9.57297866316758,0,0.380870363887232,1.34552752074186,1.29049683261375,916,"16",1.34552752074186,0.606670416350173,1.67343802568767,0.826114547009116,0.820442523065616,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,12,"9","Colision",0.622686674731668,0.255354986506232,-2.93046434565751,-1.42620149118333,-3.10209653097117,0.705054001811557,6.06696954070165,3.49168735602122,6.54753965957989,-2.47582802436447,-0.763689509692636,-0.179170292604326,NA,NA,-1.26637887954712,-0.468483090400696,-1.3061957359314,0.0259700790047646,0,0,0,0.314951869549333,1.45287685057096,1.41832875695037,792,"19",1.45287685057096,0.579996187549315,1.9424738839827,0.945181409185294,0.666393484586656,"[1.2,1.6)",0,1.2
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,13,"11","Colision",-0.0428303003783688,-1.81685368375459,2.30965627900306,1.76703003868511,-1.82878286070156,0.684227992163053,-4.87648164210375,-5.02194452321261,6.71114794906919,-1.99009879295085,0.568055692537432,-0.026521576747965,NA,NA,0.990682363510132,0.408714264631271,-0.0135752558708191,0.145953327417374,0,0,0,0.808950767770396,1.89168463273335,1.7099910540828,858,"111",1.89168463273335,0.606664777874177,1.96302501785763,1.37393628379504,1.51873421795768,"[1.6,2)",0,1.6
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,14,"15","Colision",-0.0691874083035184,-1.24452938434922,-3.01950626814252,1.59358938042467,-2.90191609692577,-0.882599781201312,6.23685659852645,-3.17830454321436,5.90760411911955,3.75502510933839,-0.7920574829545,0.45848061499097,NA,NA,-1.30882835388184,0.721824288368225,-1.28154897689819,0.147350341081619,0,0,0,1.18914085220332,1.85007680994022,1.417296100432,855,"115",1.85007680994022,0.580003422391742,1.84584661959513,1.34043737204914,1.90147671094815,"[1.6,2)",0,1.6
"_04-28-2021_142555000","ExpWeb","Male",18,"NO",2,15,"7","Colision",0.761061491338705,-0.6393128838286,-3.27847121383659,-1.72713664617892,1.31851343747853,-1.94941234192908,6.56790088071447,2.42129676436205,-6.30365614296789,3.04366871246252,-0.932792327867141,-0.862387801763898,NA,NA,-1.50200867652893,-1.07223701477051,-0.38647523522377,-1.1261750459671,0,7.98704614693306,0,0.376613732001236,1.70847978619885,1.66645290264027,1167,"17",1.70847978619885,0.606668011286754,1.2465453476436,1.20096548015202,0.810298805371839,"[1.6,2)",0,1.6
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,0,"17","Cruce",-0.715332755941829,-0.44699209991757,0.606062394834691,-1.31256190969276,1.12619216438797,1.32419198830523,-5.75354092479734,3.98707497128938,-4.90848790962757,-4.99066593162075,-0.626839231907595,-0.458188701559318,NA,NA,-0.972051024436951,-0.218964263796806,-0.220135822892189,-0.0446762517094612,0,10.0452856265968,0,0.0709675017687669,0.0891990340997114,0.0540377773138529,1234,"017",0.0891990340997114,0.580000180246164,0.638026679866273,-0.532812798854799,-0.582391318252763,"[0,0.4)",1,0
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,1,"29","Cruce",0.466725291551575,0.980490957759955,2.21548214412264,-1.91465941613975,-2.06862152415598,-0.252939467260889,-4.13970218407654,5.64472017261724,6.19990721347299,3.24979238480331,0.14563105208437,0.907700670168864,NA,NA,1.09579133987427,-0.387897610664368,-0.391694068908691,0.62605220079422,0,9.91902383272614,0,0.0846431835902481,0.329241456360855,0.318175215971207,636,"029",0.329241456360855,0.606666420655773,0.92871450449125,-0.273557915443875,-0.460110433042412,"[0,0.4)",1,0
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,2,"21","Cruce",-1.21489300220392,0.242137652064683,2.59895803529048,1.35480618266739,1.33354772842329,-1.57110975678939,-6.44250126312989,-2.73754953828599,-5.47635290915372,4.35999527687859,-0.622292596274468,-0.0139685864756056,NA,NA,0.856418251991272,0.614362359046936,-0.147675827145576,-0.391833752393723,0,9.06403784595615,0,0.168752186596678,0.645573889285347,0.623127872948923,449,"021",0.645573889285347,0.606665609007692,1.24131875052723,0.0543869265382236,0.111578410459528,"[0.4,0.8)",0,0.4
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,3,"25","Cruce",1.46584578407576,0.13665860839393,1.7783808488906,1.52056741014527,-1.33241411605396,1.79472346655294,-4.76639862369598,-5.12654310037759,5.85038672762719,-3.84356281816802,0.757009715241458,0.422022460064357,NA,NA,0.471024990081787,0.114429101347923,0.272262692451477,0.740490913391113,0,9.25336083294427,0,0.150713794415196,0.764121129351002,0.749110440785352,1769,"025",0.764121129351002,0.580001579194476,1.33763001206223,0.173238806767119,0.00990219225183291,"[0.4,0.8)",0,0.4
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,4,"31","Cruce",1.19847551142844,0.36168056822487,0.735114477147858,-1.42492884026327,-2.13347895026534,-1.97510961431222,-4.68372567748066,5.20218355867114,5.22182619026855,4.66181630253976,-0.268541025169426,-0.310175220548021,NA,NA,-0.549564838409424,0.00195510685443878,-0.701205015182495,-0.696438312530518,0,5.737302169969,0,0.475807326101616,1.61354507825448,1.54179606562842,925,"031",1.61354507825448,0.579997676272852,2.17448882935642,1.11409829432471,1.04114736673371,"[1.6,2)",0,1.6
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,5,"27","Cruce",0.832600401490009,-0.826716657132282,2.71481184576972,1.98063157795182,-1.61890227341444,-0.905832190909487,-3.67093730644859,-5.96021973522151,6.99508730468761,-0.262209076498465,0.879343192545425,-0.999478289658939,NA,NA,1.72191405296326,0.36853551864624,0.2731012403965,-0.976755082607269,0,9.04138437325131,0,0.170895508657193,0.178973378436364,0.053161972402511,1078,"027",-0.178973378436364,0.606667659171026,0.579267503303399,-0.90063092638238,0.129083982108807,"[0,0.4)",1,0
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,6,"26","Cruce",0.0938141218066324,-0.0180439889898409,0.324465218461921,1.63875317597683,-3.03449501809839,0.925327400021751,-4.22749232276027,-5.57927492251484,6.8685932687127,-1.34997278083469,-0.581425993558137,0.443194264009363,NA,NA,-0.835075914859772,0.108436949551105,-1.15054190158844,0.555049538612366,0,7.41167382521031,0,0.322367550381976,0.817734638759778,0.75151121208423,877,"026",0.817734638759778,0.580003895874562,1.3699847095275,0.230582105022342,0.68518372744136,"[0.8,1.2)",0,0.8
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,7,"19","Cruce",-0.279097047938311,-0.679045995993227,-2.30217935307196,1.52210420590521,2.5802361902894,0.952518200736277,5.70447545663123,-4.05696435339183,-5.6844978821281,-4.08490928027553,0.550058375243652,-0.506377970790699,NA,NA,-0.759252309799194,0.424790412187576,1.04271376132965,-0.152353018522263,0,7.18013963567937,0,0.343650870870968,0.846943305492995,0.774091106827243,760,"019",0.846943305492995,0.606665473113653,1.42288063730408,0.264757358045149,0.739888017338299,"[0.8,1.2)",0,0.8
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,8,"23","Cruce",-0.701260636328812,-0.327449183757384,-1.97848802692823,-1.16304064917862,1.37176923339284,-1.7545235510787,5.93136757317999,3.71737524495831,-5.82189978499102,3.8865772722952,-0.707480689818232,-0.3664602395447,NA,NA,-0.374195754528046,-0.157579272985458,-0.202915608882904,-0.703295230865479,0,10.3229339782783,0,0.0359399344377328,0.0395038167656286,0.0163973367247193,574,"023",0.0395038167656286,0.606666079715475,0.624185883777295,-0.572364387630681,-1.04672301437212,"[0,0.4)",1,0
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,9,"18","Cruce",-0.166520091034177,-0.580598888567191,2.40648528644422,-0.226634403650628,2.66851288979541,1.78487097545539,-6.92305960328117,1.03501001416237,-4.88751305135205,-5.01120905299943,0.92297251431254,-0.00484654347297697,NA,NA,0.507589995861053,0.057253934442997,1.32794046401978,0.410369604825974,0,6.80626949629828,0,0.377954785424143,1.23226819320579,1.17287470778496,502,"018",1.23226819320579,0.580003008697629,1.79316226413286,0.683651239226041,0.814233625946806,"[1.2,1.6)",0,1.2
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,10,"24","Cruce",0.368220454260458,0.671085762992413,-2.34303784200961,-1.03443097286775,2.66237602230832,-1.49890190575952,6.4904958923438,2.62172902327228,-4.9284645708089,4.97093924467816,0.902210104162288,0.276433538768396,NA,NA,-0.587514877319336,-0.325315952301025,1.32934761047363,-0.154381811618805,0,9.75689370494571,0,0.101345512857758,0.663999491179958,0.656219788874765,573,"024",0.663999491179958,0.606669857028614,1.26694993079638,0.0754482001544783,-0.323000828467613,"[0.4,0.8)",0,0.4
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,11,"20","Cruce",0.389328633679983,0.664053826747696,-1.50135963915653,-1.621974502365,3.34824734061273,0.979930258786296,4.69923840385097,5.18817486441737,-6.99996577796254,-0.0218885210393226,0.848259562768961,0.972112929843681,NA,NA,-0.230326950550079,-0.218698024749756,1.45491826534271,0.974009811878204,0,7.58260455628725,0,0.306624868777918,0.552736834917644,0.45989042012386,860,"020",-0.552736834917644,0.606661668123112,1.10975401590863,-1.54887218912924,0.646340768594902,"[0.4,0.8)",0,0.4
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,12,"22","Cruce",-1.1093521051063,0.481223484385057,0.426116378568393,1.32236524925395,1.60593093949388,-0.152556643739023,-5.78421343791698,-3.94244529507013,-6.77400883334154,1.76431412333825,-0.813357929556674,0.477555543167496,NA,NA,-1.13837611675262,0.25602850317955,-0.226276695728302,0.324648410081863,0,10.0442806812704,0,0.0710891517022089,0.296016901125723,0.287354029486862,1115,"022",0.296016901125723,0.60666709690069,0.896848890583675,-0.30220476891162,-0.579998675294916,"[0,0.4)",1,0
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,13,"30","Cruce",0.867780700522552,-0.0883633514370097,-3.04790195478492,1.56787227336325,-2.49277892978582,-1.55102607475632,5.64718912850996,-4.13633351494278,6.35172030991646,2.94204845381491,-0.22430739052994,-0.500294484108138,NA,NA,-1.52047717571259,0.449093818664551,-0.774790287017822,-0.755270957946777,0,9.91317038600747,0,0.0852157810234038,1.16719478095235,1.16407986295914,687,"030",1.16719478095235,0.606666647786801,1.77279587226786,0.618205540816179,-0.455622136519118,"[0.8,1.2)",0,0.8
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,14,"32","Cruce",-0.912342430524063,0.642958018013545,-1.95368652368112,1.7985728964414,-2.98627124170345,-0.836170410472869,4.53937083195156,-5.32861261962506,5.61485970963347,4.18011368758491,-0.980964202548642,0.65672733509317,NA,NA,-0.725893616676331,0.357311367988586,-1.46758389472961,0.294450312852859,0,10.2063066367013,0,0.0520510853539766,0.069989582715091,0.0467891675722662,706,"032",0.069989582715091,0.606665777559281,0.655553738551987,-0.548718034060423,-0.805817172763768,"[0,0.4)",1,0
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,15,"28","Cruce",-0.208736449873227,-0.847812465866432,2.61006625226579,1.01991031480309,-2.44496858922595,0.797428997975134,-6.10069492380696,-3.43242209622243,5.61312466284713,-4.18244324759312,-0.440281209637689,-0.696300733308124,NA,NA,0.936728417873383,0.0784462988376617,-0.905371844768524,-0.3497554063797,0,10.4195894007454,0,0.0169953068721373,0.276710644676353,0.276188233676825,671,"028",0.276710644676353,0.580002553875698,0.856365405609951,-0.320021607265516,-1.44945493321914,"[0,0.4)",1,0
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,0,"3","Colision",0.895924939748585,-0.0883633514370097,-1.83301137036305,0.731053427803153,2.67107111340137,1.74852986840069,6.89733580974369,-1.19447006141942,-5.71409514479669,-4.04340409509252,0.630322847402556,0.304456977296218,NA,NA,0.0325524732470512,0.407978802919388,1.12554132938385,0.654887855052948,0,6.37040519312492,0,0.341738566530298,0.474185915147919,0.328735508076762,1450,"13",0.474185915147919,0.606665595679539,0.777911333210869,-0.122973167759568,0.737233558577976,"[0.4,0.8)",0,0.4
"_04-28-2021_195441000","ExpWeb","Female",19,"NO",1,1,"1","Colision",-0.870126071685013,1.20551291759089,1.26196936485647,-1.21637629595538,1.70979985621981,1.597225046652,-5.05399313582647,4.8432585500899,-6.30791851164382,-3.03482520921077,-0.543028183652989,0.513358900505294,NA,NA,-0.124268382787704,0.112059861421585,-0.0203730519860983,0.764814555644989,0,10.0281321438962,0,0.273422368351439,0.765552226646063,0.715059731916037,1688,"11",0.765552226646063,0.579998563066727,0.957233117223398,0.174880141106711,0.556722757751374,"[0.4,0.8)",0,0.4
